hhid,sectionn1,sectionn3,sectionn4,sectionn5
920,bicycle,no,,
920,motorbike,no,,
920,car or truck,no,,
920,grain mill house,no,,
920,sewing machine,no,,
921,axe(metrebia),yes,3,90
921,pick-axe (doma),no,,
921,sickle,yes,2,50
921,plough (include all related parts),yes,2,300
921,yoke,yes,2,120
921,hay fork,no,,
921,shovel,yes,1,65
921,hoe,no,,
921,winnower,no,,
921,horse/donkey cart for agriculture,no,,
921,water pump,no,,
921,tractor/hand-held motorized tiller,no,,
921,chemical sprayer (mercha),yes,1,800
921,improved charcoal/wood stove,no,,
921,kerosene stove,no,,
921,modern bed,no,,
921,sofa/couch,no,,
921,modern chair,no,,
921,modern table,no,,
921,radio,yes,2,700
921,television,no,,
921,electric fan,no,,
921,mobile phone,no,,
921,bicycle,no,,
921,motorbike,no,,
921,car or truck,no,,
921,grain mill house,no,,
921,sewing machine,no,,
922,axe(metrebia),yes,3,60
922,pick-axe (doma),yes,1,200
922,sickle,yes,5,100
922,plough (include all related parts),yes,2,500
922,yoke,yes,2,200
922,hay fork,yes,5,100
922,shovel,yes,1,70
922,hoe,yes,2,50
922,winnower,yes,1,40
922,horse/donkey cart for agriculture,no,,
922,water pump,no,,
922,tractor/hand-held motorized tiller,no,,
922,chemical sprayer (mercha),no,,
922,improved charcoal/wood stove,no,,
922,kerosene stove,no,,
922,modern bed,no,,
922,sofa/couch,no,,
922,modern chair,no,,
922,modern table,no,,
922,radio,yes,1,200
922,television,no,,
922,electric fan,no,,
922,mobile phone,no,,
922,bicycle,no,,
922,motorbike,no,,
922,car or truck,no,,
922,grain mill house,no,,
922,sewing machine,no,,
923,axe(metrebia),yes,4,200
923,pick-axe (doma),no,,
923,sickle,yes,3,75
923,plough (include all related parts),yes,2,400
923,yoke,yes,2,30
923,hay fork,yes,4,40
923,shovel,yes,1,22
923,hoe,yes,1,15
923,winnower,yes,1,20
923,horse/donkey cart for agriculture,no,,
923,water pump,no,,
923,tractor/hand-held motorized tiller,no,,
923,chemical sprayer (mercha),no,,
923,improved charcoal/wood stove,no,,
923,kerosene stove,no,,
923,modern bed,no,,
923,sofa/couch,no,,
923,modern chair,no,,
923,modern table,no,,
923,radio,yes,1,300
923,television,no,,
923,electric fan,no,,
923,mobile phone,no,,
923,bicycle,no,,
923,motorbike,no,,
923,car or truck,no,,
923,grain mill house,no,,
923,sewing machine,no,,
924,axe(metrebia),yes,2,120
924,pick-axe (doma),yes,2,40
924,sickle,yes,2,30
924,plough (include all related parts),yes,1,85
924,yoke,yes,1,30
924,hay fork,yes,2,40
924,shovel,no,,
924,hoe,yes,2,40
924,winnower,no,,
924,horse/donkey cart for agriculture,yes,1,1100
924,water pump,no,,
924,tractor/hand-held motorized tiller,no,,
924,chemical sprayer (mercha),no,,
924,improved charcoal/wood stove,yes,1,30
924,kerosene stove,no,,
924,modern bed,yes,1,2000
924,sofa/couch,no,,
924,modern chair,yes,6,600
924,modern table,yes,2,400
924,radio,no,,
924,television,no,,
924,electric fan,no,,
924,mobile phone,no,,
924,bicycle,no,,
924,motorbike,no,,
924,car or truck,no,,
924,grain mill house,no,,
924,sewing machine,no,,
925,axe(metrebia),yes,3,80
925,pick-axe (doma),yes,1,15
925,sickle,yes,5,75
925,plough (include all related parts),yes,2,100
925,yoke,yes,2,80
925,hay fork,yes,5,50
925,shovel,yes,1,50
925,hoe,yes,2,20
925,winnower,yes,1,4
925,horse/donkey cart for agriculture,no,,
925,water pump,no,,
925,tractor/hand-held motorized tiller,no,,
925,chemical sprayer (mercha),no,,
925,improved charcoal/wood stove,no,,
925,kerosene stove,no,,
925,modern bed,no,,
925,sofa/couch,no,,
925,modern chair,no,,
925,modern table,no,,
925,radio,yes,1,300
925,television,no,,
925,electric fan,no,,
925,mobile phone,no,,
925,bicycle,no,,
925,motorbike,no,,
925,car or truck,no,,
925,grain mill house,no,,
925,sewing machine,no,,
926,axe(metrebia),yes,2,100
926,pick-axe (doma),no,,
926,sickle,yes,4,100
926,plough (include all related parts),yes,1,200
926,yoke,yes,1,40
926,hay fork,yes,2,20
926,shovel,no,,
926,hoe,no,,
926,winnower,yes,2,40
926,horse/donkey cart for agriculture,no,,
926,water pump,no,,
926,tractor/hand-held motorized tiller,no,,
926,chemical sprayer (mercha),no,,
926,improved charcoal/wood stove,no,,
926,kerosene stove,no,,
926,modern bed,no,,
926,sofa/couch,no,,
926,modern chair,no,,
926,modern table,no,,
926,radio,no,,
926,television,no,,
926,electric fan,no,,
926,mobile phone,no,,
926,bicycle,no,,
926,motorbike,no,,
926,car or truck,no,,
926,grain mill house,no,,
926,sewing machine,no,,
927,axe(metrebia),yes,2,12
927,pick-axe (doma),no,,
927,sickle,yes,2,10
927,plough (include all related parts),yes,1,90
927,yoke,yes,1,10
927,hay fork,no,,
927,shovel,no,,
927,hoe,yes,2,6
927,winnower,no,,
927,horse/donkey cart for agriculture,no,,
927,water pump,no,,
927,tractor/hand-held motorized tiller,no,,
927,chemical sprayer (mercha),no,,
927,improved charcoal/wood stove,no,,
927,kerosene stove,no,,
927,modern bed,no,,
927,sofa/couch,no,,
927,modern chair,no,,
927,modern table,no,,
927,radio,no,,
927,television,no,,
927,electric fan,no,,
927,mobile phone,no,,
927,bicycle,no,,
927,motorbike,no,,
927,car or truck,no,,
927,grain mill house,no,,
927,sewing machine,no,,
928,axe(metrebia),yes,3,120
928,pick-axe (doma),yes,2,50
928,sickle,yes,4,120
928,plough (include all related parts),yes,2,300
928,yoke,yes,2,40
928,hay fork,yes,2,30
928,shovel,no,,
928,hoe,yes,3,60
928,winnower,no,,
928,horse/donkey cart for agriculture,no,,
928,water pump,no,,
928,tractor/hand-held motorized tiller,no,,
928,chemical sprayer (mercha),no,,
928,improved charcoal/wood stove,no,,
928,kerosene stove,no,,
928,modern bed,no,,
928,sofa/couch,no,,
928,modern chair,no,,
928,modern table,no,,
928,radio,no,,
928,television,no,,
928,electric fan,no,,
928,mobile phone,yes,1,500
928,bicycle,no,,
928,motorbike,no,,
928,car or truck,no,,
928,grain mill house,no,,
928,sewing machine,no,,
929,axe(metrebia),yes,3,45
929,pick-axe (doma),no,,
929,sickle,yes,4,80
929,plough (include all related parts),yes,2,400
929,yoke,yes,2,60
929,hay fork,yes,5,25
929,shovel,yes,1,60
929,hoe,yes,3,30
929,winnower,yes,2,20
929,horse/donkey cart for agriculture,no,,
929,water pump,no,,
929,tractor/hand-held motorized tiller,no,,
929,chemical sprayer (mercha),no,,
929,improved charcoal/wood stove,no,,
929,kerosene stove,no,,
929,modern bed,no,,
929,sofa/couch,no,,
929,modern chair,no,,
929,modern table,no,,
929,radio,yes,1,200
929,television,no,,
929,electric fan,no,,
929,mobile phone,no,,
929,bicycle,no,,
929,motorbike,no,,
929,car or truck,no,,
929,grain mill house,no,,
929,sewing machine,no,,
930,axe(metrebia),yes,1,20
930,pick-axe (doma),no,,
930,sickle,yes,3,90
930,plough (include all related parts),yes,2,400
930,yoke,yes,2,80
930,hay fork,yes,4,40
930,shovel,no,,
930,hoe,yes,2,40
930,winnower,yes,2,40
930,horse/donkey cart for agriculture,no,,
930,water pump,no,,
930,tractor/hand-held motorized tiller,no,,
930,chemical sprayer (mercha),no,,
930,improved charcoal/wood stove,no,,
930,kerosene stove,no,,
930,modern bed,yes,1,1000
930,sofa/couch,no,,
930,modern chair,yes,10,1000
930,modern table,yes,3,600
930,radio,no,,
930,television,no,,
930,electric fan,no,,
930,mobile phone,yes,1,500
930,bicycle,no,,
930,motorbike,no,,
930,car or truck,no,,
930,grain mill house,no,,
930,sewing machine,no,,
931,axe(metrebia),yes,1,30
931,pick-axe (doma),no,,
931,sickle,yes,1,12
931,plough (include all related parts),no,,
931,yoke,no,,
931,hay fork,yes,2,20
931,shovel,no,,
931,hoe,no,,
931,winnower,no,,
931,horse/donkey cart for agriculture,no,,
931,water pump,no,,
931,tractor/hand-held motorized tiller,no,,
931,chemical sprayer (mercha),no,,
931,improved charcoal/wood stove,no,,
931,kerosene stove,no,,
931,modern bed,no,,
931,sofa/couch,no,,
931,modern chair,no,,
931,modern table,no,,
931,radio,yes,1,250
931,television,no,,
931,electric fan,no,,
931,mobile phone,no,,
931,bicycle,no,,
931,motorbike,no,,
931,car or truck,no,,
931,grain mill house,no,,
931,sewing machine,no,,
932,axe(metrebia),yes,3,150
932,pick-axe (doma),no,,
932,sickle,yes,3,45
932,plough (include all related parts),yes,1,250
932,yoke,yes,1,45
932,hay fork,yes,2,20
932,shovel,no,,
932,hoe,no,,
932,winnower,yes,1,40
932,horse/donkey cart for agriculture,no,,
932,water pump,no,,
932,tractor/hand-held motorized tiller,no,,
932,chemical sprayer (mercha),no,,
932,improved charcoal/wood stove,no,,
932,kerosene stove,no,,
932,modern bed,no,,
932,sofa/couch,no,,
932,modern chair,no,,
932,modern table,no,,
932,radio,no,,
932,television,no,,
932,electric fan,no,,
932,mobile phone,no,,
932,bicycle,no,,
932,motorbike,no,,
932,car or truck,no,,
932,grain mill house,no,,
932,sewing machine,no,,
933,axe(metrebia),yes,3,150
933,pick-axe (doma),no,,
933,sickle,yes,7,175
933,plough (include all related parts),yes,2,450
933,yoke,yes,2,45
933,hay fork,yes,5,50
933,shovel,yes,1,150
933,hoe,no,,
933,winnower,yes,2,120
933,horse/donkey cart for agriculture,no,,
933,water pump,no,,
933,tractor/hand-held motorized tiller,no,,
933,chemical sprayer (mercha),no,,
933,improved charcoal/wood stove,no,,
933,kerosene stove,no,,
933,modern bed,no,,
933,sofa/couch,no,,
933,modern chair,no,,
933,modern table,no,,
933,radio,yes,1,450
933,television,no,,
933,electric fan,no,,
933,mobile phone,no,,
933,bicycle,no,,
933,motorbike,no,,
933,car or truck,no,,
933,grain mill house,no,,
933,sewing machine,no,,
934,axe(metrebia),yes,4,200
934,pick-axe (doma),no,,
934,sickle,yes,5,150
934,plough (include all related parts),yes,1,180
934,yoke,yes,1,30
934,hay fork,yes,4,40
934,shovel,yes,4,60
934,hoe,no,,
934,winnower,yes,1,25
934,horse/donkey cart for agriculture,yes,1,1600
934,water pump,no,,
934,tractor/hand-held motorized tiller,no,,
934,chemical sprayer (mercha),no,,
934,improved charcoal/wood stove,no,,
934,kerosene stove,no,,
934,modern bed,yes,2,300
934,sofa/couch,no,,
934,modern chair,no,,
934,modern table,no,,
934,radio,yes,1,350
934,television,no,,
934,electric fan,no,,
934,mobile phone,no,,
934,bicycle,no,,
934,motorbike,no,,
934,car or truck,no,,
934,grain mill house,no,,
934,sewing machine,no,,
935,axe(metrebia),yes,1,15
935,pick-axe (doma),no,,
935,sickle,yes,2,20
935,plough (include all related parts),yes,1,180
935,yoke,yes,1,60
935,hay fork,yes,1,15
935,shovel,yes,1,12
935,hoe,yes,1,12
935,winnower,no,,
935,horse/donkey cart for agriculture,no,,
935,water pump,no,,
935,tractor/hand-held motorized tiller,no,,
935,chemical sprayer (mercha),no,,
935,improved charcoal/wood stove,no,,
935,kerosene stove,no,,
935,modern bed,no,,
935,sofa/couch,no,,
935,modern chair,no,,
935,modern table,no,,
935,radio,no,,
935,television,no,,
935,electric fan,no,,
935,mobile phone,no,,
935,bicycle,no,,
935,motorbike,no,,
935,car or truck,no,,
935,grain mill house,no,,
935,sewing machine,no,,
936,axe(metrebia),yes,1,20
936,pick-axe (doma),no,,
936,sickle,yes,1,195
936,plough (include all related parts),yes,1,35
936,yoke,yes,1,35
936,hay fork,no,,
936,shovel,no,,
936,hoe,yes,1,10
936,winnower,no,,
936,horse/donkey cart for agriculture,no,,
936,water pump,no,,
936,tractor/hand-held motorized tiller,no,,
936,chemical sprayer (mercha),no,,
936,improved charcoal/wood stove,no,,
936,kerosene stove,no,,
936,modern bed,no,,
936,sofa/couch,no,,
936,modern chair,no,,
936,modern table,no,,
936,radio,no,,
936,television,no,,
936,electric fan,no,,
936,mobile phone,no,,
936,bicycle,no,,
936,motorbike,no,,
936,car or truck,no,,
936,grain mill house,no,,
936,sewing machine,no,,
937,axe(metrebia),yes,2,80
937,pick-axe (doma),no,,
937,sickle,yes,2,60
937,plough (include all related parts),yes,2,430
937,yoke,yes,2,100
937,hay fork,yes,2,20
937,shovel,yes,1,60
937,hoe,yes,1,15
937,winnower,yes,1,30
937,horse/donkey cart for agriculture,yes,1,4000
937,water pump,no,,
937,tractor/hand-held motorized tiller,no,,
937,chemical sprayer (mercha),no,,
937,improved charcoal/wood stove,no,,
937,kerosene stove,no,,
937,modern bed,yes,1,1200
937,sofa/couch,no,,
937,modern chair,no,,
937,modern table,no,,
937,radio,yes,1,300
937,television,no,,
937,electric fan,no,,
937,mobile phone,yes,1,500
937,bicycle,no,,
937,motorbike,no,,
937,car or truck,no,,
937,grain mill house,no,,
937,sewing machine,no,,
938,axe(metrebia),yes,3,150
938,pick-axe (doma),no,,
938,sickle,yes,3,75
938,plough (include all related parts),yes,1,150
938,yoke,yes,2,100
938,hay fork,yes,2,20
938,shovel,yes,3,30
938,hoe,no,,
938,winnower,no,,
938,horse/donkey cart for agriculture,no,,
938,water pump,no,,
938,tractor/hand-held motorized tiller,no,,
938,chemical sprayer (mercha),no,,
938,improved charcoal/wood stove,yes,1,30
938,kerosene stove,no,,
938,modern bed,yes,1,1500
938,sofa/couch,no,,
938,modern chair,yes,1,150
938,modern table,no,,
938,radio,no,,
938,television,no,,
938,electric fan,no,,
938,mobile phone,no,,
938,bicycle,no,,
938,motorbike,no,,
938,car or truck,no,,
938,grain mill house,no,,
938,sewing machine,no,,
939,axe(metrebia),yes,4,350
939,pick-axe (doma),yes,1,80
939,sickle,yes,5,150
939,plough (include all related parts),yes,2,240
939,yoke,yes,2,60
939,hay fork,yes,2,40
939,shovel,no,,
939,hoe,yes,2,100
939,winnower,yes,2,140
939,horse/donkey cart for agriculture,no,,
939,water pump,no,,
939,tractor/hand-held motorized tiller,no,,
939,chemical sprayer (mercha),no,,
939,improved charcoal/wood stove,no,,
939,kerosene stove,no,,
939,modern bed,yes,2,1000
939,sofa/couch,no,,
939,modern chair,yes,4,400
939,modern table,yes,2,700
939,radio,yes,2,500
939,television,no,,
939,electric fan,no,,
939,mobile phone,no,,
939,bicycle,no,,
939,motorbike,no,,
939,car or truck,no,,
939,grain mill house,no,,
939,sewing machine,no,,
940,axe(metrebia),yes,2,100
940,pick-axe (doma),yes,2,70
940,sickle,yes,5,100
940,plough (include all related parts),yes,2,410
940,yoke,yes,2,60
940,hay fork,yes,2,30
940,shovel,yes,2,80
940,hoe,yes,1,30
940,winnower,yes,1,100
940,horse/donkey cart for agriculture,yes,1,1500
940,water pump,no,,
940,tractor/hand-held motorized tiller,no,,
940,chemical sprayer (mercha),no,,
940,improved charcoal/wood stove,yes,1,70
940,kerosene stove,no,,
940,modern bed,no,,
940,sofa/couch,no,,
940,modern chair,yes,4,600
940,modern table,yes,1,300
940,radio,yes,1,300
940,television,no,,
940,electric fan,no,,
940,mobile phone,yes,1,650
940,bicycle,no,,
940,motorbike,no,,
940,car or truck,no,,
940,grain mill house,no,,
940,sewing machine,no,,
941,axe(metrebia),yes,2,30
941,pick-axe (doma),no,,
941,sickle,yes,2,29
941,plough (include all related parts),yes,1,200
941,yoke,yes,1,30
941,hay fork,yes,2,20
941,shovel,no,,
941,hoe,no,,
941,winnower,no,,
941,horse/donkey cart for agriculture,no,,
941,water pump,no,,
941,tractor/hand-held motorized tiller,no,,
941,chemical sprayer (mercha),no,,
941,improved charcoal/wood stove,no,,
941,kerosene stove,no,,
941,modern bed,no,,
941,sofa/couch,no,,
941,modern chair,no,,
941,modern table,no,,
941,radio,yes,1,100
941,television,no,,
941,electric fan,no,,
941,mobile phone,no,,
941,bicycle,no,,
941,motorbike,no,,
941,car or truck,no,,
941,grain mill house,no,,
941,sewing machine,no,,
942,axe(metrebia),yes,3,150
942,pick-axe (doma),no,,
942,sickle,yes,5,145
942,plough (include all related parts),yes,2,420
942,yoke,yes,4,200
942,hay fork,yes,6,60
942,shovel,yes,1,50
942,hoe,yes,3,60
942,winnower,yes,4,140
942,horse/donkey cart for agriculture,no,,
942,water pump,no,,
942,tractor/hand-held motorized tiller,no,,
942,chemical sprayer (mercha),no,,
942,improved charcoal/wood stove,yes,1,100
942,kerosene stove,no,,
942,modern bed,yes,2,4000
942,sofa/couch,no,,
942,modern chair,no,,
942,modern table,no,,
942,radio,yes,1,200
942,television,no,,
942,electric fan,no,,
942,mobile phone,no,,
942,bicycle,no,,
942,motorbike,no,,
942,car or truck,no,,
942,grain mill house,no,,
942,sewing machine,no,,
943,axe(metrebia),yes,3,100
943,pick-axe (doma),no,,
943,sickle,yes,8,210
943,plough (include all related parts),yes,2,300
943,yoke,yes,2,30
943,hay fork,yes,3,30
943,shovel,no,,
943,hoe,yes,2,40
943,winnower,yes,1,30
943,horse/donkey cart for agriculture,no,,
943,water pump,no,,
943,tractor/hand-held motorized tiller,no,,
943,chemical sprayer (mercha),no,,
943,improved charcoal/wood stove,no,,
943,kerosene stove,no,,
943,modern bed,no,,
943,sofa/couch,no,,
943,modern chair,no,,
943,modern table,no,,
943,radio,yes,1,don't know
943,television,no,,
943,electric fan,no,,
943,mobile phone,no,,
943,bicycle,no,,
943,motorbike,no,,
943,car or truck,no,,
943,grain mill house,no,,
943,sewing machine,no,,
944,axe(metrebia),yes,1,50
944,pick-axe (doma),yes,2,120
944,sickle,yes,5,150
944,plough (include all related parts),yes,3,900
944,yoke,yes,3,150
944,hay fork,yes,5,100
944,shovel,no,,
944,hoe,yes,5,500
944,winnower,yes,1,50
944,horse/donkey cart for agriculture,yes,2,15000
944,water pump,no,,
944,tractor/hand-held motorized tiller,no,,
944,chemical sprayer (mercha),yes,1,100
944,improved charcoal/wood stove,no,,
944,kerosene stove,no,,
944,modern bed,yes,2,6000
944,sofa/couch,yes,1,1200
944,modern chair,yes,6,6000
944,modern table,no,,
944,radio,yes,1,500
944,television,no,,
944,electric fan,no,,
944,mobile phone,yes,1,600
944,bicycle,no,,
944,motorbike,no,,
944,car or truck,no,,
944,grain mill house,no,,
944,sewing machine,no,,
945,axe(metrebia),yes,1,20
